slug,date,open,high,low,close,currency
USD/CNY,2012/8/21,6.3594,6.3595,6.3558,6.3593,CNY
USD/CNY,2012/8/22,6.3564,6.3566,6.3517,6.3563,CNY
USD/CNY,2012/8/23,6.3519,6.3539,6.3439,6.3519,CNY
USD/CNY,2012/8/24,6.3548,6.3569,6.3438,6.3548,CNY
USD/CNY,2012/8/27,6.3548,6.359,6.3465,6.3548,CNY
USD/CNY,2012/8/28,6.357,6.3589,6.343,6.357,CNY
USD/CNY,2012/8/29,6.355,6.355,6.3397,6.355,CNY
USD/CNY,2012/8/30,6.3518,6.3553,6.3394,6.3519,CNY
USD/CNY,2012/8/31,6.3515,6.3524,6.3385,6.3502,CNY
USD/CNY,2012/9/3,6.3487,6.3487,6.334,6.3486,CNY
USD/CNY,2012/9/4,6.3421,6.3486,6.3399,6.3421,CNY
USD/CNY,2012/9/5,6.3474,6.3543,6.3394,6.3474,CNY
USD/CNY,2012/9/6,6.3493,6.3497,6.3327,6.3493,CNY
USD/CNY,2012/9/7,6.3432,6.3444,6.3398,6.3432,CNY
USD/CNY,2012/9/10,6.3428,6.3429,6.3279,6.3428,CNY
USD/CNY,2012/9/11,6.3378,6.344,6.3251,6.3377,CNY
USD/CNY,2012/9/12,6.3351,6.3351,6.3201,6.3351,CNY
USD/CNY,2012/9/13,6.3274,6.359,6.3184,6.3274,CNY
USD/CNY,2012/9/14,6.3301,6.3305,6.3054,6.33,CNY
USD/CNY,2012/9/17,6.3153,6.3287,6.3059,6.3153,CNY
USD/CNY,2012/9/18,6.3165,6.3228,6.3075,6.3075,CNY
USD/CNY,2012/9/19,6.3186,6.3212,6.2993,6.3186,CNY
USD/CNY,2012/9/20,6.3101,6.3104,6.2858,6.31,CNY
USD/CNY,2012/9/21,6.3031,6.3098,6.2953,6.303,CNY
USD/CNY,2012/9/24,6.3055,6.3099,6.2944,6.3055,CNY
USD/CNY,2012/9/25,6.3094,6.3097,6.293,6.3094,CNY
USD/CNY,2012/9/26,6.3059,6.308,6.2916,6.3059,CNY
USD/CNY,2012/9/27,6.3018,6.3067,6.292,6.3018,CNY
USD/CNY,2012/9/28,6.3024,6.3026,6.2738,6.3024,CNY
USD/CNY,2012/10/1,6.2848,6.3481,6.2745,6.2848,CNY
USD/CNY,2012/10/2,6.2848,6.3243,6.2745,6.2848,CNY
USD/CNY,2012/10/3,6.3242,6.3302,6.2745,6.3242,CNY
USD/CNY,2012/10/4,6.3225,6.3225,6.2745,6.3225,CNY
USD/CNY,2012/10/5,6.3221,6.3222,6.3221,6.3221,CNY
USD/CNY,2012/10/8,6.3241,6.3242,6.2856,6.3241,CNY
USD/CNY,2012/10/9,6.2871,6.2899,6.2771,6.2871,CNY
USD/CNY,2012/10/10,6.2885,6.2991,6.2733,6.2885,CNY
USD/CNY,2012/10/11,6.299,6.3001,6.267,6.299,CNY
USD/CNY,2012/10/12,6.2778,6.2779,6.2572,6.2778,CNY
USD/CNY,2012/10/15,6.266,6.298,6.2536,6.266,CNY
USD/CNY,2012/10/16,6.2697,6.2697,6.2539,6.2697,CNY
USD/CNY,2012/10/17,6.2637,6.2637,6.2434,6.2637,CNY
USD/CNY,2012/10/18,6.2544,6.257,6.2403,6.2544,CNY
USD/CNY,2012/10/19,6.2518,6.2546,6.2393,6.2515,CNY
USD/CNY,2012/10/22,6.2536,6.2571,6.2439,6.2536,CNY
USD/CNY,2012/10/23,6.2546,6.2551,6.2379,6.2546,CNY
USD/CNY,2012/10/24,6.2513,6.2513,6.2379,6.2513,CNY
USD/CNY,2012/10/25,6.2479,6.2483,6.2317,6.2478,CNY
USD/CNY,2012/10/26,6.2464,6.26,6.228,6.2464,CNY
USD/CNY,2012/10/29,6.2625,6.2651,6.2338,6.2624,CNY
USD/CNY,2012/10/30,6.2437,6.2442,6.2305,6.244,CNY
USD/CNY,2012/10/31,6.2419,6.2419,6.2273,6.2419,CNY
USD/CNY,2012/11/1,6.2375,6.2412,6.2288,6.2375,CNY
USD/CNY,2012/11/2,6.2401,6.2453,6.2311,6.2401,CNY
USD/CNY,2012/11/5,6.2447,6.246,6.2351,6.2448,CNY
USD/CNY,2012/11/6,6.2408,6.2727,6.2348,6.2408,CNY
USD/CNY,2012/11/7,6.2456,6.263,6.2337,6.2456,CNY
USD/CNY,2012/11/8,6.2438,6.2606,6.2324,6.2438,CNY
USD/CNY,2012/11/9,6.2329,6.2474,6.2282,6.2678,CNY
USD/CNY,2012/11/12,6.2447,6.2447,6.2192,6.2447,CNY
USD/CNY,2012/11/13,6.2192,6.241,6.2156,6.2192,CNY
USD/CNY,2012/11/14,6.2341,6.2348,6.2152,6.234,CNY
USD/CNY,2012/11/15,6.2305,6.2372,6.2152,6.2305,CNY
USD/CNY,2012/11/16,6.2363,6.2388,6.2256,6.2363,CNY
USD/CNY,2012/11/19,6.2399,6.2402,6.2245,6.2399,CNY
USD/CNY,2012/11/20,6.239,6.239,6.2197,6.239,CNY
USD/CNY,2012/11/21,6.2328,6.2335,6.2204,6.2328,CNY
USD/CNY,2012/11/22,6.2314,6.234,6.2189,6.2314,CNY
USD/CNY,2012/11/23,6.2376,6.238,6.2177,6.2375,CNY
USD/CNY,2012/11/26,6.2313,6.2323,6.2156,6.2313,CNY
USD/CNY,2012/11/27,6.2256,6.226,6.2123,6.2256,CNY
USD/CNY,2012/11/28,6.2224,6.2335,6.2123,6.2224,CNY
USD/CNY,2012/11/29,6.2275,6.2329,6.2174,6.2275,CNY
USD/CNY,2012/11/30,6.2314,6.2323,6.2163,6.2314,CNY
USD/CNY,2012/12/3,6.2266,6.2319,6.221,6.2266,CNY
USD/CNY,2012/12/4,6.2286,6.2319,6.2179,6.2286,CNY
USD/CNY,2012/12/5,6.2255,6.2295,6.2142,6.2255,CNY
USD/CNY,2012/12/6,6.2256,6.2329,6.2153,6.2256,CNY
USD/CNY,2012/12/7,6.2284,6.2304,6.2242,6.2284,CNY
USD/CNY,2012/12/10,6.2244,6.2339,6.2198,6.2244,CNY
USD/CNY,2012/12/11,6.2401,6.2481,6.219,6.2198,CNY
USD/CNY,2012/12/12,6.2452,6.2493,6.234,6.2452,CNY
USD/CNY,2012/12/13,6.2538,6.2587,6.221,6.2538,CNY
USD/CNY,2012/12/14,6.2466,6.2518,6.2287,6.2466,CNY
USD/CNY,2012/12/17,6.2453,6.2455,6.2268,6.2452,CNY
USD/CNY,2012/12/18,6.2413,6.243,6.221,6.2413,CNY
USD/CNY,2012/12/19,6.2363,6.2364,6.2203,6.2363,CNY
USD/CNY,2012/12/20,6.2333,6.2339,6.2186,6.2333,CNY
USD/CNY,2012/12/21,6.2347,6.2348,6.2186,6.2347,CNY
USD/CNY,2012/12/24,6.2346,6.2372,6.2237,6.2346,CNY
USD/CNY,2012/12/25,6.2359,6.2369,6.2221,6.2359,CNY
USD/CNY,2012/12/26,6.2343,6.2404,6.2243,6.2343,CNY
USD/CNY,2012/12/27,6.2356,6.2402,6.2253,6.2356,CNY
USD/CNY,2012/12/28,6.2398,6.24,6.2218,6.2398,CNY
USD/CNY,2012/12/31,6.2348,6.2355,6.2187,6.2348,CNY
USD/CNY,2013/1/1,6.2306,6.2378,6.2203,6.2306,CNY
USD/CNY,2013/1/2,6.2376,6.2376,6.2203,6.2376,CNY
USD/CNY,2013/1/3,6.2332,6.2363,6.2203,6.2332,CNY
USD/CNY,2013/1/4,6.2325,6.2348,6.2203,6.2325,CNY
USD/CNY,2013/1/7,6.2305,6.2339,6.2195,6.2305,CNY
USD/CNY,2013/1/8,6.2298,6.2301,6.2136,6.2298,CNY
USD/CNY,2013/1/9,6.2242,6.2279,6.2141,6.2242,CNY
USD/CNY,2013/1/10,6.2252,6.2304,6.2131,6.2252,CNY
USD/CNY,2013/1/11,6.2246,6.2247,6.2053,6.2246,CNY
USD/CNY,2013/1/14,6.2162,6.2232,6.2071,6.2162,CNY
USD/CNY,2013/1/15,6.2223,6.2234,6.2036,6.2223,CNY
USD/CNY,2013/1/16,6.2134,6.2202,6.2036,6.2134,CNY
USD/CNY,2013/1/17,6.2195,6.2217,6.206,6.2195,CNY
USD/CNY,2013/1/18,6.2183,6.2199,6.2054,6.2183,CNY
USD/CNY,2013/1/21,6.2194,6.2226,6.2109,6.2054,CNY
USD/CNY,2013/1/22,6.2207,6.2258,6.2098,6.2207,CNY
USD/CNY,2013/1/23,6.2226,6.2226,6.2075,6.2226,CNY
USD/CNY,2013/1/24,6.2216,6.2228,6.208,6.2216,CNY
USD/CNY,2013/1/25,6.2193,6.2245,6.2103,6.2193,CNY
USD/CNY,2013/1/28,6.2195,6.2265,6.2195,6.2195,CNY
USD/CNY,2013/1/29,6.2235,6.2278,6.2141,6.2235,CNY
USD/CNY,2013/1/30,6.2258,6.2266,6.2098,6.2258,CNY
USD/CNY,2013/1/31,6.2195,6.2195,6.2088,6.2195,CNY
USD/CNY,2013/2/1,6.2178,6.2315,6.2088,6.2178,CNY
USD/CNY,2013/2/4,6.2304,6.2374,6.2199,6.2304,CNY
USD/CNY,2013/2/5,6.2304,6.2368,6.2189,6.2304,CNY
USD/CNY,2013/2/6,6.2278,6.2355,6.2194,6.2278,CNY
USD/CNY,2013/2/7,6.229,6.2374,6.2225,6.2291,CNY
USD/CNY,2013/2/8,6.2332,6.2376,6.2184,6.233,CNY
USD/CNY,2013/2/11,6.2529,6.2532,6.2225,6.253,CNY
USD/CNY,2013/2/12,6.2329,6.2363,6.2225,6.2328,CNY
USD/CNY,2013/2/13,6.2324,6.2362,6.2225,6.2325,CNY
USD/CNY,2013/2/14,6.233,6.2366,6.2225,6.2328,CNY
USD/CNY,2013/2/15,6.2327,6.2366,6.2225,6.2326,CNY
USD/CNY,2013/2/18,6.2243,6.247,6.2243,6.2244,CNY
USD/CNY,2013/2/19,6.2428,6.248,6.231,6.2428,CNY
USD/CNY,2013/2/20,6.2435,6.2483,6.2276,6.2435,CNY
USD/CNY,2013/2/21,6.2412,6.2446,6.2305,6.2407,CNY
USD/CNY,2013/2/22,6.2388,6.246,6.2255,6.239,CNY
USD/CNY,2013/2/25,6.2226,6.2385,6.2226,6.2223,CNY
USD/CNY,2013/2/26,6.2329,6.2379,6.2195,6.2329,CNY
USD/CNY,2013/2/27,6.2284,6.2335,6.2168,6.2285,CNY
USD/CNY,2013/2/28,6.2261,6.228,6.2122,6.2262,CNY
USD/CNY,2013/3/1,6.2223,6.2265,6.2114,6.2224,CNY
USD/CNY,2013/3/4,6.2228,6.2286,6.2151,6.2204,CNY
USD/CNY,2013/3/5,6.2226,6.229,6.2124,6.2225,CNY
USD/CNY,2013/3/6,6.2225,6.2254,6.2062,6.2222,CNY
USD/CNY,2013/3/7,6.2186,6.2241,6.2102,6.2187,CNY
USD/CNY,2013/3/8,6.2195,6.2243,6.2044,6.2194,CNY
USD/CNY,2013/3/11,6.2726,6.2738,6.2144,6.2724,CNY
USD/CNY,2013/3/12,6.2217,6.2222,6.2062,6.2217,CNY
USD/CNY,2013/3/13,6.214,6.2202,6.2038,6.214,CNY
USD/CNY,2013/3/14,6.2132,6.2191,6.2118,6.2132,CNY
USD/CNY,2013/3/15,6.2139,6.2191,6.2035,6.2139,CNY
USD/CNY,2013/3/18,6.2932,6.2981,6.205,6.2875,CNY
USD/CNY,2013/3/19,6.2144,6.2204,6.2057,6.2143,CNY
USD/CNY,2013/3/20,6.2138,6.2168,6.2019,6.2138,CNY
USD/CNY,2013/3/21,6.2089,6.2177,6.2028,6.2089,CNY
USD/CNY,2013/3/22,6.2129,6.2173,6.2022,6.2129,CNY
USD/CNY,2013/3/25,6.1725,6.2134,6.166,6.1722,CNY
USD/CNY,2013/3/26,6.2092,6.2138,6.2007,6.2103,CNY
USD/CNY,2013/3/27,6.2083,6.218,6.2025,6.2121,CNY
USD/CNY,2013/3/28,6.2147,6.2182,6.2043,6.2147,CNY
USD/CNY,2013/3/29,6.2126,6.2201,6.206,6.2126,CNY
USD/CNY,2013/4/1,6.2161,6.2319,6.1895,6.2161,CNY
USD/CNY,2013/4/2,6.1956,6.2045,6.1816,6.1956,CNY
USD/CNY,2013/4/3,6.1987,6.204,6.1886,6.1987,CNY
USD/CNY,2013/4/4,6.2007,6.2048,6.1915,6.2007,CNY
USD/CNY,2013/4/5,6.2015,6.2049,6.1915,6.2028,CNY
USD/CNY,2013/4/8,6.1673,6.2051,6.1647,6.1674,CNY
USD/CNY,2013/4/9,6.2006,6.207,6.1925,6.2025,CNY
USD/CNY,2013/4/10,6.204,6.204,6.1831,6.2041,CNY
USD/CNY,2013/4/11,6.1944,6.1998,6.1841,6.1944,CNY
USD/CNY,2013/4/12,6.1948,6.1979,6.1806,6.1948,CNY
USD/CNY,2013/4/15,6.1985,6.2134,6.1767,6.1985,CNY
USD/CNY,2013/4/16,6.1857,6.1878,6.1727,6.186,CNY
USD/CNY,2013/4/17,6.1821,6.1834,6.1623,6.1821,CNY
USD/CNY,2013/4/18,6.1724,6.1854,6.1623,6.1722,CNY
USD/CNY,2013/4/19,6.2113,6.2118,6.1676,6.2114,CNY
USD/CNY,2013/4/22,6.1915,6.1948,6.1717,6.1912,CNY
USD/CNY,2013/4/23,6.1843,6.1843,6.1693,6.1843,CNY
USD/CNY,2013/4/24,6.1791,6.1822,6.1674,6.1794,CNY
USD/CNY,2013/4/25,6.1802,6.1803,6.1595,6.1804,CNY
USD/CNY,2013/4/26,6.1724,6.1727,6.1518,6.1721,CNY
USD/CNY,2013/4/29,6.1578,6.1687,6.1527,6.1578,CNY
USD/CNY,2013/4/30,6.1652,6.1687,6.155,6.1652,CNY
USD/CNY,2013/5/1,6.1652,6.1687,6.155,6.1652,CNY
USD/CNY,2013/5/2,6.1642,6.1678,6.1444,6.1641,CNY
USD/CNY,2013/5/3,6.1553,6.1595,6.1456,6.1552,CNY
USD/CNY,2013/5/6,6.1532,6.1821,6.1483,6.1532,CNY
USD/CNY,2013/5/7,6.1678,6.1695,6.1441,6.1666,CNY
USD/CNY,2013/5/8,6.1535,6.1585,6.1311,6.1535,CNY
USD/CNY,2013/5/9,6.1255,6.1419,6.1209,6.1255,CNY
USD/CNY,2013/5/10,6.1305,6.1447,6.1209,6.1303,CNY
USD/CNY,2013/5/13,6.1317,6.141,6.1317,6.1317,CNY
USD/CNY,2013/5/14,6.1366,6.146,6.1325,6.1366,CNY
USD/CNY,2013/5/15,6.1328,6.14,6.1328,6.1328,CNY
USD/CNY,2013/5/16,6.1359,6.146,6.1359,6.1359,CNY
USD/CNY,2013/5/17,6.139,6.146,6.129,6.139,CNY
USD/CNY,2013/5/20,6.1313,6.14,6.1289,6.1313,CNY
USD/CNY,2013/5/21,6.1289,6.1385,6.1209,6.1289,CNY
USD/CNY,2013/5/22,6.1256,6.136,6.1211,6.1256,CNY
USD/CNY,2013/5/23,6.1211,6.136,6.1211,6.1211,CNY
USD/CNY,2013/5/24,6.124,6.136,6.1187,6.124,CNY
USD/CNY,2013/5/27,6.1148,6.1148,6.1112,6.1216,CNY
USD/CNY,2013/5/28,6.1112,6.136,6.1112,6.1112,CNY
USD/CNY,2013/5/29,6.1115,6.1273,6.1115,6.1115,CNY
USD/CNY,2013/5/30,6.1167,6.121,6.1167,6.1167,CNY
USD/CNY,2013/5/31,6.1209,6.131,6.1207,6.1209,CNY
USD/CNY,2013/6/3,6.122,6.131,6.1215,6.1248,CNY
USD/CNY,2013/6/4,6.1217,6.13,6.1136,6.1217,CNY
USD/CNY,2013/6/5,6.1187,6.128,6.117,6.1187,CNY
USD/CNY,2013/6/6,6.1178,6.1276,6.1177,6.1178,CNY
USD/CNY,2013/6/7,6.1262,6.135,6.1217,6.1262,CNY
USD/CNY,2013/6/10,6.1262,6.135,6.1217,6.1262,CNY
USD/CNY,2013/6/11,6.1262,6.135,6.1217,6.1262,CNY
USD/CNY,2013/6/12,6.1262,6.147,6.1217,6.1262,CNY
USD/CNY,2013/6/13,6.1235,6.143,6.1235,6.1235,CNY
USD/CNY,2013/6/14,6.1244,6.127,6.1204,6.1244,CNY
USD/CNY,2013/6/17,6.1208,6.135,6.1141,6.1208,CNY
USD/CNY,2013/6/18,6.115,6.124,6.1145,6.115,CNY
USD/CNY,2013/6/19,6.1185,6.128,6.1159,6.1185,CNY
USD/CNY,2013/6/20,6.1169,6.128,6.1157,6.1169,CNY
USD/CNY,2013/6/21,6.1182,6.128,6.1182,6.1182,CNY
USD/CNY,2013/6/24,6.1234,6.1351,6.1234,6.1234,CNY
USD/CNY,2013/6/25,6.1351,6.144,6.1312,6.1351,CNY
USD/CNY,2013/6/26,6.1353,6.144,6.1353,6.1353,CNY
USD/CNY,2013/6/27,6.231444,6.231444,6.137,6.201302,CNY
USD/CNY,2013/6/28,6.229775,6.229775,6.1276,6.229775,CNY
USD/CNY,2013/7/1,6.1276,6.144,6.1201,6.1276,CNY
USD/CNY,2013/7/2,6.1227,6.132,6.1186,6.1227,CNY
USD/CNY,2013/7/3,6.123,6.1325,6.1208,6.123,CNY
USD/CNY,2013/7/4,6.1208,6.1208,6.1154,6.1208,CNY
USD/CNY,2013/7/5,6.1158,6.215797,6.1158,6.1158,CNY
USD/CNY,2013/7/8,6.1226,6.1291,6.1226,6.1226,CNY
USD/CNY,2013/7/9,6.1238,6.136,6.1181,6.1238,CNY
USD/CNY,2013/7/10,6.1195,6.129,6.1195,6.1195,CNY
USD/CNY,2013/7/11,6.1241,6.134,6.1211,6.1241,CNY
USD/CNY,2013/7/12,6.1252,6.1315,6.1252,6.1252,CNY
USD/CNY,2013/7/15,6.1264,6.186599,6.1264,6.1275,CNY
USD/CNY,2013/7/16,6.1665,6.2105,6.1276,6.1276,CNY
USD/CNY,2013/7/17,6.125,6.202434,6.1219,6.125,CNY
USD/CNY,2013/7/18,6.1253,6.134,6.1253,6.1253,CNY
USD/CNY,2013/7/19,6.1313,6.14,6.1279,6.1313,CNY
USD/CNY,2013/7/22,6.1279,6.138,6.1267,6.1279,CNY
USD/CNY,2013/7/23,6.1309,6.1313,6.1267,6.1309,CNY
USD/CNY,2013/7/24,6.1274,6.137,6.1255,6.1274,CNY
USD/CNY,2013/7/25,6.126,6.1355,6.1247,6.126,CNY
USD/CNY,2013/7/26,6.1247,6.134,6.12,6.1247,CNY
USD/CNY,2013/7/29,6.1217,6.131,6.1209,6.1217,CNY
USD/CNY,2013/7/30,6.1225,6.134,6.1217,6.1225,CNY
USD/CNY,2013/7/31,6.1217,6.131,6.1184,6.1217,CNY
USD/CNY,2013/8/1,6.1189,6.13,6.1159,6.1189,CNY
USD/CNY,2013/8/2,6.1205,6.13,6.1195,6.1205,CNY
USD/CNY,2013/8/5,6.1195,6.129,6.1145,6.1195,CNY
USD/CNY,2013/8/6,6.1147,6.124,6.1115,6.1147,CNY
USD/CNY,2013/8/7,6.1117,6.121,6.1092,6.1117,CNY
USD/CNY,2013/8/8,6.1092,6.1128,6.105,6.1092,CNY
USD/CNY,2013/8/9,6.1114,6.1215,6.1063,6.1114,CNY
USD/CNY,2013/8/12,6.1119,6.1225,6.1096,6.1119,CNY
USD/CNY,2013/8/13,6.1123,6.1215,6.1116,6.1123,CNY
USD/CNY,2013/8/14,6.1118,6.1118,6.1078,6.1118,CNY
USD/CNY,2013/8/15,6.1096,6.118,6.1025,6.1096,CNY
USD/CNY,2013/8/16,6.1025,6.112,6.1001,6.1025,CNY
USD/CNY,2013/8/19,6.105,6.1155,6.105,6.105,CNY
USD/CNY,2013/8/20,6.1129,6.122,6.1106,6.1129,CNY
USD/CNY,2013/8/21,6.1146,6.122,6.1105,6.1146,CNY
USD/CNY,2013/8/22,6.1134,6.122,6.1104,6.1134,CNY
USD/CNY,2013/8/23,6.1111,6.1195,6.111,6.1111,CNY
USD/CNY,2013/8/26,6.111,6.1195,6.11,6.111,CNY
USD/CNY,2013/8/27,6.1112,6.12,6.111,6.1112,CNY
USD/CNY,2013/8/28,6.1117,6.112,6.1098,6.1117,CNY
USD/CNY,2013/8/29,6.1104,6.1117,6.1104,6.1104,CNY
USD/CNY,2013/8/30,6.1105,6.1105,6.1092,6.1105,CNY
USD/CNY,2013/9/2,6.1095,6.1104,6.1062,6.1095,CNY
USD/CNY,2013/9/3,6.1096,6.1113,6.1087,6.1096,CNY
USD/CNY,2013/9/4,6.1106,6.1108,6.1087,6.1106,CNY
USD/CNY,2013/9/5,6.1101,6.1131,6.1091,6.1101,CNY
USD/CNY,2013/9/6,6.1099,6.1105,6.1097,6.1099,CNY
USD/CNY,2013/9/9,6.1078,6.112,6.1075,6.1105,CNY
USD/CNY,2013/9/10,6.111,6.111,6.1086,6.111,CNY
USD/CNY,2013/9/11,6.11,6.11,6.1085,6.11,CNY
USD/CNY,2013/9/12,6.1085,6.1087,6.1069,6.1085,CNY
USD/CNY,2013/9/13,6.108,6.1088,6.1072,6.108,CNY
USD/CNY,2013/9/16,6.1088,6.1103,6.1078,6.1088,CNY
USD/CNY,2013/9/17,6.1107,6.1117,6.1102,6.1103,CNY
USD/CNY,2013/9/18,6.1115,6.1119,6.1107,6.1115,CNY
USD/CNY,2013/9/19,6.1112,6.1112,6.1112,6.1112,CNY
USD/CNY,2013/9/20,6.1112,6.1112,6.1112,6.1112,CNY
USD/CNY,2013/9/23,6.1112,6.168,6.1083,6.1112,CNY
USD/CNY,2013/9/24,6.111,6.12,6.1092,6.111,CNY
USD/CNY,2013/9/25,6.1109,6.118,6.11,6.1109,CNY
USD/CNY,2013/9/26,6.11,6.118,6.1088,6.11,CNY
USD/CNY,2013/9/27,6.1114,6.118,6.1099,6.1114,CNY
USD/CNY,2013/9/30,6.1099,6.1177,6.1088,6.1099,CNY
USD/CNY,2013/10/1,6.1115,6.12,6.1115,6.1115,CNY
USD/CNY,2013/10/2,6.1115,6.114,6.1115,6.1115,CNY
USD/CNY,2013/10/3,6.1115,6.114,6.1115,6.1115,CNY
USD/CNY,2013/10/4,6.1115,6.139,6.1115,6.1115,CNY
USD/CNY,2013/10/7,6.1115,6.1115,6.1115,6.1115,CNY
USD/CNY,2013/10/9,6.1111,6.12,6.1089,6.1111,CNY
USD/CNY,2013/10/10,6.1111,6.12,6.1058,6.1111,CNY
USD/CNY,2013/10/11,6.1058,6.115,6.1024,6.1058,CNY
USD/CNY,2013/10/14,6.1106,6.1106,6.0979,6.1106,CNY
USD/CNY,2013/10/15,6.0979,6.115,6.0918,6.0979,CNY
USD/CNY,2013/10/16,6.0927,6.115,6.0867,6.0927,CNY
USD/CNY,2013/10/17,6.0898,6.098,6.0852,6.0898,CNY
USD/CNY,2013/10/18,6.088,6.096,6.082,6.0882,CNY
USD/CNY,2013/10/21,6.0868,6.137,6.0826,6.0868,CNY
USD/CNY,2013/10/22,6.0826,6.092,6.0825,6.0826,CNY
USD/CNY,2013/10/23,6.0774,6.092,6.0735,6.0827,CNY
USD/CNY,2013/10/24,6.0732,6.092,6.0714,6.0735,CNY
USD/CNY,2013/10/25,6.0716,6.129,6.0703,6.072,CNY
USD/CNY,2013/10/28,6.074,6.085,6.074,6.074,CNY
USD/CNY,2013/10/29,6.0755,6.1337,6.0755,6.0755,CNY
USD/CNY,2013/10/30,6.0802,6.1337,6.0802,6.0802,CNY
USD/CNY,2013/10/31,6.0838,6.143,6.082,6.0838,CNY
USD/CNY,2013/11/1,6.085,6.0895,6.0839,6.0845,CNY
USD/CNY,2013/11/4,6.0895,6.0895,6.0873,6.0895,CNY
USD/CNY,2013/11/5,6.0893,6.145,6.0862,6.089,CNY
USD/CNY,2013/11/6,6.0867,6.144,6.0827,6.0868,CNY
USD/CNY,2013/11/7,6.0827,6.144,6.0809,6.0827,CNY
USD/CNY,2013/11/8,6.0809,6.144,6.0775,6.0809,CNY
USD/CNY,2013/11/11,6.0806,6.0814,6.0806,6.0806,CNY
USD/CNY,2013/11/12,6.0814,6.136,6.0811,6.0814,CNY
USD/CNY,2013/11/13,6.082,6.136,6.0786,6.082,CNY
USD/CNY,2013/11/14,6.0829,6.136,6.0809,6.0829,CNY
USD/CNY,2013/11/15,6.0822,6.136,6.0805,6.0822,CNY
USD/CNY,2013/11/18,6.0822,6.0824,6.0811,6.0822,CNY
USD/CNY,2013/11/19,6.0821,6.129,6.0815,6.0821,CNY
USD/CNY,2013/11/20,6.083,6.083,6.0816,6.083,CNY
USD/CNY,2013/11/21,6.0828,6.129,6.0825,6.0828,CNY
USD/CNY,2013/11/22,6.0829,6.129,6.0823,6.0829,CNY
USD/CNY,2013/11/25,6.0837,6.136,6.0826,6.0837,CNY
USD/CNY,2013/11/26,6.0826,6.0915,6.0822,6.0826,CNY
USD/CNY,2013/11/27,6.0827,6.091,6.0824,6.0827,CNY
USD/CNY,2013/11/28,6.0824,6.0826,6.0824,6.0824,CNY
USD/CNY,2013/11/29,6.0824,6.0842,6.082,6.0824,CNY
USD/CNY,2013/12/2,6.0832,6.091,6.0827,6.0832,CNY
USD/CNY,2013/12/3,6.083,6.092,6.0823,6.083,CNY
USD/CNY,2013/12/4,6.0824,6.0913,6.0812,6.0824,CNY
USD/CNY,2013/12/5,6.0816,6.0913,6.0812,6.0816,CNY
USD/CNY,2013/12/6,6.0813,6.091,6.0717,6.0813,CNY
USD/CNY,2013/12/9,6.0718,6.082,6.0623,6.0718,CNY
USD/CNY,2013/12/10,6.0623,6.071,6.061,6.0623,CNY
USD/CNY,2013/12/11,6.061,6.07,6.061,6.061,CNY
USD/CNY,2013/12/12,6.0617,6.071,6.0611,6.0617,CNY
USD/CNY,2013/12/13,6.0615,6.0635,6.0612,6.0615,CNY
USD/CNY,2013/12/16,6.0613,6.071,6.0613,6.0613,CNY
USD/CNY,2013/12/17,6.0615,6.1098,6.0608,6.0615,CNY
USD/CNY,2013/12/18,6.0611,6.111,6.0611,6.0611,CNY
USD/CNY,2013/12/19,6.0618,6.112,6.0613,6.0618,CNY
USD/CNY,2013/12/20,6.0613,6.0705,6.0612,6.0613,CNY
USD/CNY,2013/12/23,6.0614,6.115,6.0602,6.0614,CNY
USD/CNY,2013/12/24,6.0602,6.07,6.0602,6.0602,CNY
USD/CNY,2013/12/25,6.0615,6.0615,6.0615,6.0615,CNY
USD/CNY,2013/12/26,6.0615,6.07,6.0615,6.0615,CNY
USD/CNY,2013/12/27,6.0615,6.07,6.0578,6.0615,CNY
USD/CNY,2013/12/30,6.0587,6.07,6.0518,6.0587,CNY
USD/CNY,2013/12/31,6.0518,6.06,6.0413,6.0518,CNY
USD/CNY,2014/1/1,6.044,6.044,6.044,6.044,CNY
USD/CNY,2014/1/2,6.044,6.0535,6.0403,6.044,CNY
USD/CNY,2014/1/3,6.0407,6.1015,6.0407,6.0407,CNY
USD/CNY,2014/1/6,6.0415,6.1016,6.0415,6.0415,CNY
USD/CNY,2014/1/7,6.0427,6.1035,6.0412,6.0427,CNY
USD/CNY,2014/1/8,6.0412,6.1,6.0411,6.0412,CNY
USD/CNY,2014/1/9,6.0413,6.0503,6.0413,6.0413,CNY
USD/CNY,2014/1/10,6.045,6.0545,6.0416,6.045,CNY
USD/CNY,2014/1/13,6.0422,6.0975,6.0333,6.0422,CNY
USD/CNY,2014/1/14,6.0333,6.0928,6.0312,6.0333,CNY
USD/CNY,2014/1/15,6.0312,6.04,6.0312,6.0312,CNY
USD/CNY,2014/1/16,6.036,6.1005,6.036,6.036,CNY
USD/CNY,2014/1/17,6.0458,6.1025,6.04,6.0458,CNY
USD/CNY,2014/1/20,6.0403,6.0448,6.0403,6.0403,CNY
USD/CNY,2014/1/21,6.0428,6.101,6.0398,6.0428,CNY
USD/CNY,2014/1/22,6.0406,6.1085,6.0401,6.0406,CNY
USD/CNY,2014/1/23,6.0413,6.1062,6.0413,6.0413,CNY
USD/CNY,2014/1/24,6.0418,6.1048,6.0368,6.0418,CNY
USD/CNY,2014/1/27,6.0389,6.1012,6.0377,6.0389,CNY
